geolocation_zip_code,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
55460,-8.600490,-35.955397,Cupira,PE
55470,-8.663762,-36.099945,Panelas,PE
55473,-8.655827,-36.097279,Cruzes,PE
55480,-8.714493,-36.140612,Jurema,PE
55485,-10.895990,-37.060391,Santo Antonio Das Queimadas,PE
55490,-8.490516,-36.062159,Altinho,PE
55495,-8.456720,-35.942879,Agrestina,PE
55500,-8.370665,-35.235105,Escada,PE
55510,-8.346078,-35.355131,Primavera,PE
55515,-8.377111,-35.448429,Amaraji,PE
55520,-8.524884,-35.377442,Ribeirao,PE
55525,-8.473497,-35.544102,Cortes,PE
55530,-8.580817,-35.384398,Gameleira,PE
55535,-8.626310,-35.526078,Joaquim Nabuco,PE
55540,-8.681002,-35.590733,Palmares,PE
55550,-8.696100,-35.464454,Agua Preta,PE
55555,-8.809674,-35.630014,Xexeu,PE
55560,-8.817658,-35.194875,Barreiros,PE
55565,-8.901076,-35.150139,Sao Jose Da Coroa Grande,PE
55570,-8.662026,-35.152007,Rio Formoso,PE
55578,-8.751159,-35.100684,Tamandare,PE
55580,-8.617477,-35.108217,Sirinhaem,PE
55590,-8.441755,-35.013694,Ipojuca,PE
55592,-8.439732,-35.013437,Nossa Senhora Do O,PE
55595,-8.513417,-35.124993,Camela,PE
55600,-8.107025,-35.297154,Vitoria De Santo Antao,PE
55602,-8.129684,-35.295990,Vitoria De Santo Antao,PE
55604,-8.125561,-35.302963,Vitoria De Santo Antao,PE
55605,-8.116712,-35.295986,Vitoria De Santo Antao,PE
55606,-8.118411,-35.315681,Vitoria De Santo Antao,PE
55608,-8.109698,-35.296794,Vitoria De Santo Antao,PE
55610,-8.113002,-35.285838,Vitoria De Santo Antao,PE
55612,-8.118731,-35.289956,Vitoria De Santo Antao,PE
55614,-8.128198,-35.297175,Vitoria De Santo Antao,PE
55618,-8.072220,-35.357890,Pirituba,PE
55620,-8.001714,-35.299266,Gloria Do Goita,PE
55630,-8.142320,-35.397144,Pombos,PE
55636,-8.241971,-35.460273,Cha Grande,PE
55640,-8.205834,-35.563581,Gravata,PE
55641,-8.211229,-35.567029,Gravata,PE
55642,-8.198882,-35.567053,Gravata,PE
55643,-8.214948,-35.566537,Gravata,PE
55644,-8.205492,-35.579361,Gravata,PE
55645,-8.198069,-35.585263,Gravata,PE
55650,-7.981437,-35.582743,Passira,PE
55655,-8.009863,-35.700252,Cumaru,PE
55660,-8.239471,-35.751986,Bezerros,PE
55665,-8.365661,-35.761653,Camocim De Sao Felix,PE
55670,-8.430085,-35.808094,Sao Joaquim Do Monte,PE
55675,-7.940611,-35.635490,Salgadinho,PE
55680,-8.470963,-35.734042,Bonito,PE
55690,-8.420142,-35.661992,Barra De Guabiraba,PE
55695,-8.325924,-35.708644,Saire,PE
55700,-7.882536,-35.451387,Limoeiro,PE
55715,-7.946459,-35.390528,Feira Nova,PE
55720,-7.861614,-35.589545,Joao Alfredo,PE
55730,-7.799626,-35.588346,Bom Jardim,PE
55735,-7.951126,-34.875757,Bizarra,PE
55740,-7.685753,-35.515382,Machados,PE
55745,-7.750998,-35.605564,Orobo,PE
55750,-7.835312,-35.746628,Surubim,PE
55755,-7.765158,-35.714609,Casinhas,PE
55760,-7.784436,-35.832883,Vertente Do Lerio,PE
55765,-7.828914,-35.876672,Santa Maria Do Cambuca,PE
55770,-7.904452,-35.987777,Vertentes,PE
55780,-7.939472,-35.926022,Frei Miguelinho,PE
55790,-7.901941,-36.046577,Taquaritinga Do Norte,PE
55800,-7.739062,-35.218062,Nazare Da Mata,PE
55805,-7.801337,-35.230014,Tracunhaem,PE
55811,-7.844501,-35.244567,Carpina,PE
55813,-7.847250,-35.259818,Carpina,PE
55814,-7.846999,-35.269409,Carpina,PE
55815,-7.835432,-35.253405,Carpina,PE
55816,-7.844748,-35.259397,Carpina,PE
55817,-7.847442,-35.237805,Carpina,PE
55818,-7.848463,-35.253886,Carpina,PE
55819,-7.845941,-35.239082,Carpina,PE
55820,-7.843813,-35.310019,Lagoa Do Carro,PE
55825,-7.892544,-35.181332,Paudalho,PE
55835,-7.998077,-35.212734,Cha De Alegria,PE
55840,-7.936849,-35.290978,Lagoa Do Itaenga,PE
55845,-7.722485,-35.326789,Buenos Aires,PE
55850,-7.657922,-35.325714,Vicencia,PE
55860,-7.589917,-35.487933,Sao Vicente Ferrer,PE
55865,-7.554912,-35.452313,Macaparana,PE
55870,-7.515848,-35.313460,Timbauba,PE
55880,-7.447717,-35.242070,Ferreiros,PE
55890,-7.610947,-35.232066,Alianca,PE
55900,-7.565071,-34.997408,Goiana,PE
55920,-7.440546,-35.170910,Itambe,PE
55930,-7.408158,-35.271575,Camutanga,PE
55940,-7.586955,-35.096515,Condado,PE
55950,-7.670343,-35.104299,Itaquitinga,PE
56000,-8.076977,-39.118791,Salgueiro,PE
56120,-7.968387,-38.978387,Verdejante,PE
56130,-7.719767,-39.238039,Cedro,PE
56140,-7.945766,-39.296516,Serrita,PE
56150,-7.630716,-39.550530,Moreilandia,PE
56160,-7.714163,-39.614997,Granito,PE
56163,-8.091617,-39.578642,Parnamirim,PE
56170,-8.615281,-39.603602,Oroco,PE
56180,-8.509545,-39.311476,Cabrobo,PE
56190,-8.227868,-39.375068,Terra Nova,PE
56200,-7.885704,-40.091422,Ouricuri,PE
56210,-8.241654,-40.751684,Santa Filomena,PE
56215,-8.239435,-40.331611,Santa Cruz,PE
56220,-7.777678,-39.939198,Bodoco,PE
56230,-7.678815,-39.801489,Exu,PE
56250,-7.761054,-40.267382,Trindade,PE
56260,-7.650055,-40.149172,Ipubi,PE
56280,-7.448569,-40.663271,Araripina,PE
56302,-9.398286,-40.484294,Petrolina,PE
56304,-9.390412,-40.502974,Petrolina,PE
56306,-9.387372,-40.511162,Petrolina,PE
56308,-9.398941,-40.506270,Petrolina,PE
56309,-9.367298,-40.533281,Petrolina,PE
56310,-9.379046,-40.536443,Petrolina,PE
56312,-9.388612,-40.551564,Petrolina,PE
56313,-9.365786,-40.548707,Petrolina,PE
56314,-9.369575,-40.534993,Petrolina,PE
56316,-9.364486,-40.538730,Petrolina,PE
56317,-9.362301,-40.548830,Petrolina,PE
56318,-9.377394,-40.499850,Petrolina,PE
56319,-9.368812,-40.515534,Petrolina,PE
56320,-9.358400,-40.477600,Petrolina,PE
56321,-9.362076,-40.503960,Petrolina,PE
56322,-9.358241,-40.499617,Petrolina,PE
56323,-9.357465,-40.492252,Petrolina,PE
56326,-9.356843,-40.484396,Petrolina,PE
56328,-9.391030,-40.484816,Petrolina,PE
56330,-9.388379,-40.491028,Petrolina,PE
56331,-9.379354,-40.515541,Petrolina,PE
56332,-9.386622,-40.463588,Petrolina,PE
56345,-9.379866,-40.538752,Rajada,PE
56355,-8.448678,-40.764690,Dormentes,PE
56360,-8.516258,-41.006466,Afranio,PE
56380,-8.802296,-39.820503,Santa Maria Da Boa Vista,PE
56395,-8.996507,-40.271849,Lagoa Grande,PE
56400,-8.598494,-38.578466,Floresta,PE
56420,-8.321484,-38.741868,Carnaubeira Da Penha,PE
56430,-8.726610,-38.690243,Itacuruba,PE
56440,-8.753420,-38.960524,Belem Do Sao Francisco,PE
56460,-8.974284,-38.225689,Petrolandia,PE
56470,-9.176418,-38.249901,Jatoba,PE
56480,-9.105571,-38.150156,Tacaratu,PE
56502,-8.408638,-37.080190,Arcoverde,PE
56503,-8.416332,-37.056755,Arcoverde,PE
56504,-8.416644,-37.057969,Arcoverde,PE
56505,-8.416132,-37.052725,Arcoverde,PE
56506,-8.420173,-37.058289,Arcoverde,PE
56509,-8.415444,-37.058748,Arcoverde,PE
56510,-8.419034,-37.053519,Arcoverde,PE
56511,-8.426066,-37.051796,Arcoverde,PE
56512,-8.407963,-37.066359,Arcoverde,PE
56515,-8.418666,-37.048840,Arcoverde,PE
56516,-8.437261,-37.070142,Arcoverde,PE
56517,-8.416261,-37.044820,Arcoverde,PE
56519,-8.416281,-37.035748,Arcoverde,PE
56520,-8.625182,-37.161641,Buique,PE
56540,-8.723955,-37.325834,Tupanatinga,PE
56550,-8.949457,-37.418278,Itaiba,PE
56560,-8.902247,-37.822510,Inaja,PE
56565,-8.960575,-37.628348,Manari,PE
56580,-8.540086,-37.688359,Ibimirim,PE
56600,-8.072834,-37.267873,Sertania,PE
56640,-8.086188,-37.643379,Custodia,PE
56670,-8.269091,-38.039970,Betania,PE
56700,-7.471186,-37.274667,Sao Jose Do Egito,PE
56720,-7.375521,-37.197259,Itapetim,PE
56740,-7.348943,-37.286501,Brejinho,PE
56750,-7.375103,-37.477579,Santa Terezinha,PE
56760,-7.601874,-37.312732,Tuparetama,PE
56780,-7.587378,-37.541057,Tabira,PE
56795,-7.600422,-37.651669,Solidao,PE
56800,-7.760868,-37.636712,Afogados Da Ingazeira,PE
56820,-7.797025,-37.791527,Caraiba,PE
56825,-7.667369,-37.689261,Ibitiranga,PE
56828,-7.718143,-37.843408,Quixaba,PE
56830,-7.679007,-37.459824,Ingazeira,PE
56840,-7.834989,-37.509957,Iguaraci,PE
56848,-8.397856,-35.056930,Jabitaca,PE
56850,-7.863047,-37.974124,Flores,PE
56870,-7.833439,-38.109512,Triunfo,PE
56895,-7.821919,-38.153885,Santa Cruz Da Baixa Verde,PE
56903,-7.986286,-38.291598,Serra Talhada,PE
56906,-7.986942,-38.305544,Serra Talhada,PE
56909,-7.978717,-38.290841,Serra Talhada,PE
56912,-7.996157,-38.292118,Serra Talhada,PE
56915,-7.998162,-38.303907,Serra Talhada,PE
56930,-7.939698,-38.154563,Calumbi,PE
56950,-7.863144,-38.763789,Sao Jose Do Belmonte,PE
56980,-8.119164,-38.727855,Mirandiba,PE
57000,-9.638606,-35.710222,Maceio,AL
57010,-9.698343,-35.778381,Maceio,AL
57014,-9.659744,-35.759681,Maceio,AL
57015,-9.656080,-35.755725,Maceio,AL
57017,-9.633891,-35.748815,Maceio,AL
57018,-9.616650,-35.760268,Maceio,AL
57020,-9.667253,-35.742333,Maceio,AL
57022,-9.667438,-35.725910,Maceio,AL
57025,-9.657397,-35.724088,Maceio,AL
57030,-9.665631,-35.718308,Maceio,AL
57031,-9.652673,-35.720357,Maceio,AL
57035,-9.664135,-35.696583,Maceio,AL
57036,-9.649837,-35.707450,Maceio,AL
57037,-9.638697,-35.701135,Maceio,AL
57038,-9.626877,-35.694557,Maceio,AL
57039,-9.576608,-35.660297,Maceio,AL
57040,-9.635763,-35.710401,Maceio,AL
57041,-9.640130,-35.724014,Maceio,AL
57042,-9.627967,-35.725835,Maceio,AL
57043,-9.642436,-35.728802,Maceio,AL
57044,-9.612153,-35.701011,Maceio,AL
57045,-9.614786,-35.723578,Maceio,AL
57046,-9.608364,-35.721461,Maceio,AL
57048,-9.577174,-35.738418,Maceio,AL
57050,-9.619485,-35.734396,Maceio,AL
57051,-9.655843,-35.731272,Maceio,AL
57052,-9.592374,-35.739853,Maceio,AL
57055,-9.642215,-35.737843,Maceio,AL
57057,-9.625049,-35.738950,Maceio,AL
57060,-9.585165,-35.771109,Maceio,AL
57061,-9.667038,-35.725274,Maceio,AL
57062,-9.607090,-35.756896,Maceio,AL
57063,-9.617634,-35.762711,Maceio,AL
57070,-9.589933,-35.787907,Maceio,AL
57071,-9.569051,-35.787909,Maceio,AL
57072,-9.577679,-35.788714,Maceio,AL
57073,-9.667305,-35.739360,Maceio,AL
57074,-9.551916,-35.744855,Maceio,AL
57075,-9.559591,-35.785105,Maceio,AL
57080,-9.594050,-35.747088,Maceio,AL
57081,-9.562407,-35.752718,Maceio,AL
57082,-9.574538,-35.756569,Maceio,AL
57083,-9.554609,-35.754369,Maceio,AL
57084,-9.561939,-35.737267,Maceio,AL
57085,-9.558991,-35.742606,Maceio,AL
57086,-9.578814,-35.721089,Maceio,AL
57100,-9.496106,-35.814103,Rio Largo,AL
57120,-9.573365,-35.824936,Satuba,AL
57130,-9.602416,-35.823221,Santa Luzia Do Norte,AL
57140,-9.637659,-35.791015,Coqueiro Seco,AL
57150,-9.605428,-35.960258,Pilar,AL
57160,-9.769951,-35.847845,Marechal Deodoro,AL
57180,-9.840045,-35.894960,Barra De Sao Miguel,AL
57200,-10.295008,-36.581427,Penedo,AL
57210,-10.405837,-36.429015,Piacabucu,AL
57220,-10.292176,-36.307306,Feliz Deserto,AL
57230,-10.131945,-36.163648,Coruripe,AL
57235,-10.055580,-36.052621,Poxim,AL
57240,-9.780094,-36.092705,Sao Miguel Dos Campos,AL
57241,-9.782453,-36.102008,Sao Miguel Dos Campos,AL
57242,-9.783189,-36.093666,Sao Miguel Dos Campos,AL
57244,-10.009699,-36.025621,Jequia Da Praia,AL
57245,-9.806621,-36.116223,Sao Miguel Dos Campos,AL
57246,-9.874005,-35.971207,Sao Miguel Dos Campos,AL
57250,-9.785071,-36.350068,Campo Alegre,AL
57255,-10.010396,-36.025684,Jequia Da Praia,AL
57257,-9.833569,-35.977782,Roteiro,AL
57258,-9.782041,-36.357435,Campo Alegre,AL
57260,-9.735870,-36.501497,Limoeiro De Anadia,AL
57265,-9.912182,-36.354749,Teotonio Vilela,AL
57270,-9.888675,-36.468360,Junqueiro,AL
57275,-9.932549,-36.554053,Sao Sebastiao,AL
57280,-10.125739,-36.660229,Igreja Nova,AL
57290,-10.186414,-36.835068,Porto Real Do Colegio,AL
57300,-9.751383,-36.661819,Arapiraca,AL
57301,-9.767894,-36.642301,Arapiraca,AL
57302,-9.760394,-36.667887,Arapiraca,AL
57303,-9.778341,-36.641806,Arapiraca,AL
57304,-9.765875,-36.661446,Arapiraca,AL
57305,-9.751615,-36.667786,Arapiraca,AL
57306,-9.741585,-36.665021,Arapiraca,AL
57307,-9.727270,-36.676626,Arapiraca,AL
57308,-9.722948,-36.674334,Arapiraca,AL
57309,-9.717858,-36.681921,Arapiraca,AL
57310,-9.733822,-36.667895,Arapiraca,AL
57311,-9.742467,-36.657649,Arapiraca,AL
57312,-9.747697,-36.653147,Arapiraca,AL
57313,-9.753896,-36.649121,Arapiraca,AL
57314,-9.749800,-36.645169,Arapiraca,AL
57315,-9.735565,-36.642215,Arapiraca,AL
57316,-9.757193,-36.644799,Arapiraca,AL
57317,-9.797450,-36.625158,Arapiraca,AL
57319,-23.258224,-47.307430,Vila Sao Francisco,AL
57320,-9.619437,-36.769623,Craibas,AL
57325,-9.633757,-36.578561,Coite Do Noia,AL
57330,-9.828463,-36.737513,Lagoa Da Canoa,AL
57340,-9.898865,-36.678874,Feira Grande,AL
57350,-9.960616,-36.789046,Campo Grande,AL
57360,-9.884730,-36.830975,Girau Do Ponciano,AL
57370,-9.965525,-37.000393,Traipu,AL
57380,-10.126263,-36.899349,Sao Bras,AL
57390,-10.057016,-36.812851,Olho D'Agua Grande,AL
57400,-9.749228,-37.436943,Pao De Acucar,AL
57410,-9.670884,-37.330132,Palestina,AL
57420,-9.669959,-37.127269,Batalha,AL
57425,-9.659673,-37.001012,Jaramataia,AL
57430,-9.634879,-37.207548,Jacare Dos Homens,AL
57440,-9.604761,-37.248494,Monteiropolis,AL
57442,-9.537123,-37.288390,Olho D'Agua Das Flores,AL
57445,-9.561712,-37.381838,Sao Jose Da Tapera,AL
57460,-9.605690,-37.760658,Piranhas,AL
57470,-9.502524,-37.832289,Olho D'Agua Do Casado,AL
57475,-9.256300,-38.001636,Pariconha,AL
57480,-9.381805,-38.004478,Delmiro Gouveia,AL
57490,-9.258754,-37.933225,Agua Branca,AL
57500,-9.370471,-37.238468,Santana Do Ipanema,AL
57510,-9.306788,-37.285961,Poco Das Trincheiras,AL
57515,-9.469923,-37.456382,Senador Rui Palmeira,AL
57520,-9.231144,-37.347183,Maravilha,AL
57525,-9.162270,-37.358594,Ouro Branco,AL
57530,-9.113101,-37.611584,Canapi,AL
57535,-9.486341,-37.375699,Carneiros,AL
57540,-9.119619,-37.731721,Mata Grande,AL
57545,-9.221201,-37.750861,Inhapi,AL
57550,-9.516897,-37.188359,Olivenca,AL
57560,-9.385367,-37.088461,Dois Riachos,AL
57570,-9.402248,-36.983646,Cacimbinhas,AL
57580,-9.532829,-36.982135,Major Isidoro,AL
57600,-9.404078,-36.628442,Palmeira Dos Indios,AL
57601,-9.413424,-36.636857,Palmeira Dos Indios,AL
57602,-9.417665,-36.622180,Palmeira Dos Indios,AL
57603,-9.418559,-36.630780,Palmeira Dos Indios,AL
57604,-9.428343,-36.628353,Palmeira Dos Indios,AL
57605,-9.415998,-36.622190,Palmeira Dos Indios,AL
57606,-9.422525,-36.639310,Palmeira Dos Indios,AL
57607,-9.421392,-36.641101,Palmeira Dos Indios,AL
57608,-9.412516,-36.642643,Palmeira Dos Indios,AL
57620,-9.542732,-36.632673,Igaci,AL
57625,-9.386881,-36.761531,Estrela De Alagoas,AL
57630,-9.590375,-36.458813,Belem,AL
57635,-9.534168,-36.434407,Tanque D'Arca,AL
57640,-9.647641,-36.493504,Taquarana,AL
57660,-9.682726,-36.302821,Anadia,AL
57670,-9.574077,-36.299286,Maribondo,AL
57680,-9.641911,-36.209732,Boca Da Mata,AL
57690,-9.499891,-36.024155,Atalaia,AL
57700,-9.370773,-36.257526,Vicosa,AL
57720,-9.474157,-36.289943,Pindoba,AL
57730,-9.451209,-36.387712,Mar Vermelho,AL
57740,-9.365366,-36.368024,Paulo Jacinto,AL
57750,-9.316654,-36.466753,Quebrangulo,AL
57760,-9.260198,-36.300691,Cha Preta,AL
57770,-9.397624,-36.153159,Cajueiro,AL
57780,-9.411280,-36.084850,Capela,AL
57800,-9.157073,-36.021843,Uniao Dos Palmares,AL
57820,-9.310792,-35.943975,Murici,AL
57830,-9.247583,-36.015015,Branquinha,AL
57840,-9.168238,-36.226378,Santana Do Mundau,AL
57860,-9.011318,-36.061486,Sao Jose Da Laje,AL
57890,-8.968544,-35.924753,Ibateguara,AL
57900,-9.057423,-35.393614,Porto Calvo,AL
57910,-9.155405,-35.534371,Matriz De Camaragibe,AL
57920,-9.316239,-35.561904,Sao Luis Do Quitunde,AL
57925,-9.406406,-35.507086,Barra De Santo Antonio,AL
57930,-9.245396,-35.491857,Passo De Camaragibe,AL
57935,-9.466633,-35.548713,Paripueira,AL
57940,-9.266172,-35.370103,Sao Miguel Dos Milagres,AL
57945,-9.150042,-35.410931,Porto De Pedras,AL
57950,-9.089160,-35.258159,Japaratinga,AL
57955,-9.008923,-35.218533,Maragogi,AL
57960,-8.841433,-35.457101,Jacuipe,AL
57965,-8.942289,-35.553305,Jundia,AL
57968,-8.848983,-35.565862,Campestre,AL
57970,-8.942353,-35.662137,Novo Lino,AL
57975,-8.909445,-35.720553,Colonia Leopoldina,AL
57980,-9.137704,-35.750242,Joaquim Gomes,AL
57990,-9.395406,-35.840590,Messias,AL
57995,-9.273192,-35.729805,Flexeiras,AL
58010,-7.113246,-34.889803,Joao Pessoa,PB
58011,-7.124546,-34.898149,Joao Pessoa,PB
58013,-7.118622,-34.883193,Joao Pessoa,PB
58015,-7.137761,-34.874595,Joao Pessoa,PB
58020,-7.108091,-34.878397,Joao Pessoa,PB
58025,-7.116337,-34.864499,Joao Pessoa,PB
58026,-7.107042,-34.868487,Joao Pessoa,PB
58027,-7.102105,-34.864656,Joao Pessoa,PB
58028,-7.097544,-34.853762,Joao Pessoa,PB
58030,-7.113537,-34.851073,Joao Pessoa,PB
58031,-7.110890,-34.848562,Joao Pessoa,PB
58032,-7.117780,-34.837150,Joao Pessoa,PB
58033,-7.117337,-34.839309,Joao Pessoa,PB
58034,-7.110167,-34.840389,Joao Pessoa,PB
58035,-7.065680,-34.842936,Joao Pessoa,PB
58036,-7.084045,-34.843398,Joao Pessoa,PB
58037,-7.082988,-34.835639,Joao Pessoa,PB
58038,-7.104973,-34.833481,Joao Pessoa,PB
58039,-7.118609,-34.827379,Joao Pessoa,PB
58040,-7.126885,-34.867298,Joao Pessoa,PB
58041,-7.120710,-34.853359,Joao Pessoa,PB
58042,-7.120480,-34.847040,Joao Pessoa,PB
58043,-7.121482,-34.832677,Joao Pessoa,PB
58045,-7.123199,-34.824910,Joao Pessoa,PB
58046,-7.161747,-34.839894,Joao Pessoa,PB
58047,-7.163254,-34.800340,Joao Pessoa,PB
58050,-7.130361,-34.849083,Joao Pessoa,PB
58051,-7.149541,-34.832560,Joao Pessoa,PB
58052,-7.159094,-34.840636,Joao Pessoa,PB
58053,-7.152080,-34.847629,Joao Pessoa,PB
58055,-7.167225,-34.841053,Joao Pessoa,PB
58056,-7.170816,-34.843023,Joao Pessoa,PB
58057,-7.182707,-34.848382,Joao Pessoa,PB
58058,-7.166161,-34.831843,Joao Pessoa,PB
58059,-7.180934,-34.831851,Joao Pessoa,PB
58062,-7.209851,-34.833933,Joao Pessoa,PB
58063,-7.203376,-34.851111,Joao Pessoa,PB
58064,-7.206086,-34.846726,Joao Pessoa,PB
58065,-7.199975,-34.856423,Joao Pessoa,PB
58066,-7.213081,-34.834328,Joao Pessoa,PB
58067,-7.216458,-34.845200,Joao Pessoa,PB
58068,-7.201154,-34.864292,Joao Pessoa,PB
58069,-7.200451,-34.882482,Joao Pessoa,PB
58070,-7.157066,-34.877492,Joao Pessoa,PB
58071,-7.161661,-34.874584,Joao Pessoa,PB
58073,-7.169752,-34.853689,Joao Pessoa,PB
58074,-7.171848,-34.859747,Joao Pessoa,PB
58075,-7.174479,-34.867468,Joao Pessoa,PB
58076,-7.170984,-34.884209,Joao Pessoa,PB
58077,-7.181721,-34.862319,Joao Pessoa,PB
58078,-7.178227,-34.881065,Joao Pessoa,PB
58079,-7.183014,-34.887729,Joao Pessoa,PB
58080,-7.169700,-34.885851,Joao Pessoa,PB
58081,-7.180646,-34.894999,Joao Pessoa,PB
58082,-7.184782,-34.906452,Joao Pessoa,PB
58083,-7.181627,-34.932434,Joao Pessoa,PB
58084,-7.164132,-34.908106,Joao Pessoa,PB
58085,-7.144260,-34.888151,Joao Pessoa,PB
58086,-7.151981,-34.891822,Joao Pessoa,PB
58087,-7.162700,-34.890258,Joao Pessoa,PB
58088,-7.151081,-34.902620,Joao Pessoa,PB
58090,-7.141610,-34.908869,Joao Pessoa,PB
58100,-6.975239,-34.832919,Cabedelo,PB
58101,-7.023565,-34.832111,Cabedelo,PB
58102,-7.043345,-34.842546,Cabedelo,PB
58103,-7.002283,-34.830133,Cabedelo,PB
58105,-7.027503,-34.845945,Cabedelo,PB
58106,-7.247152,-35.910825,Campina Grande,PB
58107,-7.240183,-35.923552,Campina Grande,PB
58108,-7.078091,-34.851137,Cabedelo,PB
58109,-7.226366,-35.926059,Campina Grande,PB
58115,-7.147541,-35.961439,Puxinana,PB
58117,-7.155929,-35.854455,Lagoa Seca,PB
58119,-7.105386,-35.869461,Sao Sebastiao De Lagoa De Roca,PB
58120,-7.187205,-35.753422,Massaranduba,PB
58123,-7.263157,-36.240074,Boa Vista,PB
58125,-7.058838,-35.762769,Alagoa Nova,PB
58128,-7.122933,-35.770163,Matinhas,PB
58135,-7.019193,-35.855853,Esperanca,PB
58140,-7.049818,-35.922660,Areial,PB
58145,-7.085592,-35.964606,Montadas,PB
58150,-7.077760,-36.060677,Pocinhos,PB
58155,-7.057284,-36.363921,Soledade,PB
58167,-6.867329,-36.352141,Cubati,PB
58170,-6.722146,-36.055302,Barra De Santa Rosa,PB
58173,-6.631883,-35.906310,Damiao,PB
58175,-6.482529,-36.154235,Cuite,PB
58177,-6.764674,-36.246936,Sossego,PB
58178,-6.455633,-36.207507,Nova Floresta,PB
58180,-6.757492,-36.465017,Pedra Lavrada,PB
58184,-6.677600,-36.419498,Nova Palmeira,PB
58187,-6.508530,-36.350573,Picui,PB
58188,-6.644907,-36.248173,Barauna,PB
58195,-6.401580,-36.451558,Frei Martinho,PB
58200,-6.846658,-35.492774,Guarabira,PB
58208,-6.896940,-35.525264,Cuitegi,PB
58210,-6.845013,-35.527593,Piloezinhos,PB
58213,-6.778633,-35.497228,Pirpirituba,PB
58220,-6.748292,-35.630382,Bananeiras,PB
58225,-6.757142,-35.659666,Solanea,PB
58228,-6.602803,-35.629283,Dona Ines,PB
58230,-6.645348,-35.786742,Cacimba De Dentro,PB
58233,-6.528548,-35.739661,Araruna,PB
58238,-6.780540,-35.819150,Casserengue,PB
58250,-6.675693,-35.378012,Lagoa De Dentro,PB
58253,-6.617930,-35.470466,Caicara,PB
58254,-6.615829,-35.441706,Logradouro,PB
58255,-6.690160,-35.535329,Belem,PB
58260,-6.691366,-35.422878,Serra Da Raiz,PB
58265,-6.689190,-35.419817,Duas Estradas,PB
58268,-6.753650,-35.438176,Sertaozinho,PB
58270,-6.852518,-35.381666,Aracagi,PB
58273,-6.641064,-35.292545,Pedro Regis,PB
58275,-6.831442,-35.247150,Itapororoca,PB
58278,-6.614265,-35.289181,Jacarau,PB
58280,-6.835490,-35.120301,Mamanguape,PB
58287,-6.890232,-35.216416,Capim,PB
58289,-6.912603,-35.249257,Cuite De Mamanguape,PB
58291,-6.718979,-35.266026,Curral De Cima,PB
58292,-6.594392,-35.056025,Mataraca,PB
58297,-6.799057,-35.073053,Rio Tinto,PB
58300,-7.121467,-34.979081,Santa Rita,PB
58301,-7.127387,-34.977322,Santa Rita,PB
58302,-7.152264,-34.960586,Santa Rita,PB
58303,-7.143854,-34.971128,Santa Rita,PB
58304,-7.127493,-34.955025,Varzea Nova,PB
58305,-7.122058,-34.909914,Bayeux,PB
58306,-7.124312,-34.922414,Bayeux,PB
58307,-7.129913,-34.932071,Bayeux,PB
58308,-7.137800,-34.929350,Bayeux,PB
58309,-7.131588,-34.921849,Bayeux,PB
58310,-6.999860,-34.833871,Cabedelo,PB
58315,-6.965687,-34.855395,Lucena,PB
58320,-7.424420,-34.910453,Alhandra,PB
58322,-7.287979,-34.802888,Conde,PB
58324,-7.474283,-34.808115,Pitimbu,PB
58326,-7.516605,-34.913126,Caapora,PB
58328,-7.402733,-35.121582,Pedras De Fogo,PB
58330,-7.373632,-35.240486,Juripiranga,PB
58334,-7.249563,-35.211216,Sao Miguel De Taipu,PB
58337,-7.139391,-35.086826,Cruz Do Espirito Santo,PB
58338,-7.265768,-35.260608,Pilar,PB
58339,-7.247979,-35.382160,Sao Jose Dos Ramos,PB
58340,-7.094364,-35.234033,Sape,PB
58342,-7.148100,-35.236920,Sobrado,PB
58345,-7.060785,-35.324619,Mari,PB
58350,-7.169305,-35.349839,Caldas Brandao,PB
58354,-7.030629,-35.464778,Mulungu,PB
58356,-7.125106,-35.424336,Gurinhem,PB
58360,-7.328040,-35.331680,Itabaiana,PB
58370,-7.356722,-35.436610,Salgado De Sao Felix,PB
58375,-7.307726,-35.476176,Mogeiro,PB
58378,-7.377298,-35.630015,Itatuba,PB
58380,-7.288840,-35.602285,Inga,PB
58382,-7.246221,-35.668637,Riachao Do Bacamarte,PB
58385,-7.186437,-35.681390,Serra Redonda,PB
58387,-7.174641,-35.589464,Juarez Tavora,PB
58388,-7.037222,-35.630799,Alagoa Grande,PB
58390,-6.947983,-35.544958,Alagoinha,PB
58393,-6.866453,-35.612130,Piloes,PB
58395,-6.819922,-35.641472,Serraria,PB
58396,-6.831604,-35.761371,Arara,PB
58397,-6.966682,-35.700057,Areia,PB
58398,-6.967114,-35.791475,Remigio,PB
58399,-6.904074,-36.011245,Algodao De Jandaira,PB
58400,-7.224701,-35.894989,Campina Grande,PB
58401,-7.207331,-35.880094,Campina Grande,PB
58402,-7.197654,-35.879416,Campina Grande,PB
58403,-7.207507,-35.888811,Campina Grande,PB
58404,-7.184057,-35.902375,Campina Grande,PB
58406,-7.215729,-35.866307,Campina Grande,PB
58407,-7.221308,-35.871611,Campina Grande,PB
58408,-7.248763,-35.868812,Campina Grande,PB
58410,-7.241552,-35.882677,Campina Grande,PB
58411,-7.250467,-35.881561,Campina Grande,PB
58414,-7.241316,-35.890060,Campina Grande,PB
