customers_id,customer_unique_id,customer_zip_code,customer_city,customer_state
50288,GO- 553,74075,Goiania,GO
50289,SP- 25216,4313,Sao Paulo,SP
50290,SP- 33740,12947,Atibaia,SP
50291,MG- 2888,30190,Belo Horizonte,MG
50292,ES- 603,29171,Serra,ES
50293,SE- 304,49050,Aracaju,SE
50294,PE- 1460,50610,Recife,PE
50295,RJ- 5720,23036,Rio De Janeiro,RJ
50296,SP- 15800,9852,Sao Bernardo Do Campo,SP
50297,MG- 4092,37701,Pocos De Caldas,MG
50298,SP- 21433,13274,Valinhos,SP
50299,RJ- 1018,23587,Rio De Janeiro,RJ
50300,RS- 2834,91160,Porto Alegre,RS
50301,BA- 3351,47850,Luis Eduardo Magalhaes,BA
50302,RJ- 8544,22793,Rio De Janeiro,RJ
50303,SP- 18058,4027,Sao Paulo,SP
50304,SC- 2820,89260,Jaragua Do Sul,SC
50305,RJ- 9933,24230,Niteroi,RJ
50306,SP- 23624,18409,Itapeva,SP
50307,ES- 572,29161,Serra,ES
50308,ES- 314,29176,Serra,ES
50309,MG- 680,38900,Bambui,MG
50310,RJ- 8022,25953,Teresopolis,RJ
50311,SP- 36860,13405,Piracicaba,SP
50312,BA- 662,45930,Mucuri,BA
50313,SP- 24567,4140,Sao Paulo,SP
50314,MG- 4764,38442,Araguari,MG
50315,SP- 21275,18103,Sorocaba,SP
50316,ES- 997,29160,Serra,ES
50317,SP- 14458,13033,Campinas,SP
50318,SP- 10804,15704,Jales,SP
50319,SP- 9569,2127,Sao Paulo,SP
50320,RS- 3610,92020,Canoas,RS
50321,PR- 4060,87310,Campo Mourao,PR
50322,SP- 15588,13405,Piracicaba,SP
50323,SP- 2785,13390,Rio Das Pedras,SP
50324,SP- 8927,17490,Piratininga,SP
50325,BA- 2490,46600,Tanhacu,BA
50326,MT- 520,78010,Cuiaba,MT
50327,SP- 21082,15061,Sao Jose Do Rio Preto,SP
50328,SP- 3868,11085,Santos,SP
50329,RJ- 1575,24240,Niteroi,RJ
50330,RJ- 5577,22733,Rio De Janeiro,RJ
50331,SP- 20785,19400,Presidente Venceslau,SP
50332,MG- 9780,35660,Para De Minas,MG
50333,SP- 37018,13760,Tapiratiba,SP
50334,MG- 7302,38066,Uberaba,MG
50335,SP- 31033,18120,Mairinque,SP
50336,SP- 1673,2111,Sao Paulo,SP
50337,RJ- 11158,20775,Rio De Janeiro,RJ
50338,BA- 1419,45310,Ubaira,BA
50339,SP- 6590,7021,Guarulhos,SP
50340,SP- 8300,13484,Limeira,SP
50341,RS- 2426,95097,Caxias Do Sul,RS
50342,RS- 4232,93819,Sapiranga,RS
50343,PR- 1169,83015,Sao Jose Dos Pinhais,PR
50344,SP- 4235,4524,Sao Paulo,SP
50345,SP- 24434,12460,Campos Do Jordao,SP
50346,SP- 8620,7793,Cajamar,SP
50347,SE- 138,49025,Aracaju,SE
50348,SP- 24429,2330,Sao Paulo,SP
50349,SP- 6203,13189,Hortolandia,SP
50350,BA- 2713,41100,Salvador,BA
50351,RS- 4632,90830,Porto Alegre,RS
50352,MG- 10674,36015,Juiz De Fora,MG
50353,SP- 23931,15400,Olimpia,SP
50354,SP- 13621,11454,Guaruja,SP
50355,RN- 281,59780,Caraubas,RN
50356,DF- 1767,70236,Brasilia,DF
50357,PR- 2095,86770,Santa Fe,PR
50358,SP- 40285,19360,Santo Anastacio,SP
50359,RN- 67,59068,Natal,RN
50360,SP- 15450,11760,Itariri,SP
50361,MG- 252,31742,Belo Horizonte,MG
50362,PI- 106,64053,Teresina,PI
50363,RO- 227,76808,Porto Velho,RO
50364,SP- 26435,6182,Osasco,SP
50365,SC- 924,89266,Jaragua Do Sul,SC
50366,SP- 35447,4314,Sao Paulo,SP
50367,MG- 10558,35430,Ponte Nova,MG
50368,SP- 9574,17260,Itaju,SP
50369,MG- 7558,36045,Juiz De Fora,MG
50370,SP- 26606,13636,Pirassununga,SP
50371,RJ- 5945,24220,Niteroi,RJ
50372,SP- 26445,7403,Aruja,SP
50373,SP- 26122,13820,Jaguariuna,SP
50374,SP- 7701,14807,Araraquara,SP
50375,RS- 1646,96015,Pelotas,RS
50376,MG- 4104,38050,Uberaba,MG
50377,BA- 3287,41820,Salvador,BA
50378,RJ- 8506,22790,Rio De Janeiro,RJ
50379,PR- 727,81650,Curitiba,PR
50380,SP- 17465,13040,Campinas,SP
50381,SP- 19335,2139,Sao Paulo,SP
50382,DF- 333,71503,Brasilia,DF
50383,SP- 4686,17300,Dois Corregos,SP
50384,SC- 3599,89130,Indaial,SC
50385,PR- 4124,86200,Ibipora,PR
50386,MS- 238,79500,Paranaiba,MS
50387,SP- 9026,18050,Sorocaba,SP
50388,SP- 9472,12248,Sao Jose Dos Campos,SP
50389,PI- 270,64760,Sao Joao Do Piaui,PI
50390,SP- 30866,6160,Osasco,SP
50391,SP- 21953,1013,Sao Paulo,SP
50392,BA- 3180,47806,Barreiras,BA
50393,SP- 40048,3604,Sao Paulo,SP
50394,SP- 3452,4856,Sao Paulo,SP
50395,MG- 5110,36092,Juiz De Fora,MG
50396,RS- 4361,90520,Porto Alegre,RS
50397,SP- 19003,18760,Cerqueira Cesar,SP
50398,SP- 15264,2460,Sao Paulo,SP
50399,RJ- 11152,25270,Duque De Caxias,RJ
50400,SP- 18052,13846,Mogi-Guacu,SP
50401,MG- 10348,35450,Itabirito,MG
50402,SP- 29856,17340,Barra Bonita,SP
50403,RJ- 7007,22760,Rio De Janeiro,RJ
50404,SP- 23812,5724,Sao Paulo,SP
50405,SP- 19308,2372,Sao Paulo,SP
50406,SP- 24292,13321,Salto,SP
50407,MG- 8809,36570,Vicosa,MG
50408,MG- 5834,34006,Nova Lima,MG
50409,CE- 32,60331,Fortaleza,CE
50410,SP- 12485,4261,Sao Paulo,SP
50411,SP- 18175,13310,Itu,SP
50412,MG- 9543,37701,Pocos De Caldas,MG
50413,BA- 638,41342,Salvador,BA
50414,SP- 13998,2433,Sao Paulo,SP
50415,SP- 26895,3177,Sao Paulo,SP
50416,RJ- 10664,23030,Rio De Janeiro,RJ
50417,RJ- 2750,22755,Rio De Janeiro,RJ
50418,SP- 31008,7113,Guarulhos,SP
50419,MT- 133,78575,Juara,MT
50420,SP- 26032,13236,Campo Limpo Paulista,SP
50421,MG- 10426,30390,Belo Horizonte,MG
50422,PR- 2652,87501,Umuarama,PR
50423,AL- 24,57048,Maceio,AL
50424,SP- 4592,4832,Sao Paulo,SP
50425,SP- 24163,12240,Sao Jose Dos Campos,SP
50426,RJ- 12195,20765,Rio De Janeiro,RJ
50427,RJ- 2714,22260,Rio De Janeiro,RJ
50428,SP- 5978,3153,Sao Paulo,SP
50429,ES- 1697,29208,Guarapari,ES
50430,SP- 16224,4823,Sao Paulo,SP
50431,SP- 17769,3190,Sao Paulo,SP
50432,RN- 364,59780,Caraubas,RN
50433,BA- 3363,45860,Canavieiras,BA
50434,RJ- 12708,27259,Volta Redonda,RJ
50435,RJ- 8656,27274,Volta Redonda,RJ
50436,SP- 37748,13059,Campinas,SP
50437,SP- 19145,11730,Mongagua,SP
50438,RN- 372,59056,Natal,RN
50439,SP- 13320,7600,Mairipora,SP
50440,SP- 31378,13188,Hortolandia,SP
50441,SP- 21751,9861,Sao Bernardo Do Campo,SP
50442,PR- 3210,83505,Almirante Tamandare,PR
50443,SP- 14220,1135,Sao Paulo,SP
50444,MG- 2411,31655,Belo Horizonte,MG
50445,RJ- 8452,23045,Rio De Janeiro,RJ
50446,BA- 2706,40470,Salvador,BA
50447,SP- 1934,8240,Sao Paulo,SP
50448,SP- 11322,1306,Sao Paulo,SP
50449,RS- 1212,95200,Vacaria,RS
50450,SC- 3020,89900,Sao Miguel Do Oeste,SC
50451,RJ- 6426,21341,Rio De Janeiro,RJ
50452,RN- 304,59069,Natal,RN
50453,SP- 30512,5653,Sao Paulo,SP
50454,SP- 5478,5734,Sao Paulo,SP
50455,SP- 20563,11530,Cubatao,SP
50456,RO- 14,76821,Porto Velho,RO
50457,SP- 15626,1416,Sao Paulo,SP
50458,SP- 18706,18520,Cerquilho,SP
50459,RJ- 9102,21870,Rio De Janeiro,RJ
50460,SP- 955,9310,Maua,SP
50461,MG- 4600,37550,Pouso Alegre,MG
50462,RJ- 5706,25959,Teresopolis,RJ
50463,RJ- 336,28110,Goitacazes,RJ
50464,SP- 6801,19800,Assis,SP
50465,SP- 19451,1153,Sao Paulo,SP
50466,SP- 30042,5842,Sao Paulo,SP
50467,SP- 7213,9195,Santo Andre,SP
50468,MS- 582,79825,Dourados,MS
50469,SP- 14590,13825,Holambra,SP
50470,SP- 1197,4717,Sao Paulo,SP
50471,RJ- 8872,20771,Rio De Janeiro,RJ
50472,SP- 1512,1312,Sao Paulo,SP
50473,PR- 3447,82200,Curitiba,PR
50474,SP- 15106,5435,Sao Paulo,SP
50475,SC- 3200,88340,Camboriu,SC
50476,PR- 3016,81710,Curitiba,PR
50477,SP- 39581,1548,Sao Paulo,SP
50478,SP- 125,2046,Sao Paulo,SP
50479,SP- 14042,18480,Itaporanga,SP
50480,SE- 216,49037,Aracaju,SE
50481,SP- 20848,6263,Osasco,SP
50482,SC- 943,89232,Joinville,SC
50483,RJ- 7315,26910,Governador Portela,RJ
50484,SP- 3918,18410,Itapeva,SP
50485,GO- 1218,75709,Catalao,GO
50486,SP- 39199,5802,Sao Paulo,SP
50487,SP- 19956,16013,Aracatuba,SP
50488,SP- 27659,6702,Cotia,SP
50489,SC- 2188,88034,Florianopolis,SC
50490,SP- 20503,13276,Valinhos,SP
50491,SP- 27245,16022,Aracatuba,SP
50492,PE- 805,56310,Petrolina,PE
50493,RJ- 2580,28800,Rio Bonito,RJ
50494,SP- 24771,4960,Sao Paulo,SP
50495,MG- 2371,35530,Claudio,MG
50496,SP- 17576,13467,Americana,SP
50497,PB- 268,58704,Patos,PB
50498,SP- 22880,4476,Sao Paulo,SP
50499,SP- 33476,7244,Guarulhos,SP
50500,SP- 28519,4015,Sao Paulo,SP
50501,SP- 12145,8584,Itaquaquecetuba,SP
50502,SP- 11865,5362,Sao Paulo,SP
50503,SC- 1880,88220,Itapema,SC
50504,SP- 19026,12246,Sao Jose Dos Campos,SP
50505,PR- 1340,80030,Curitiba,PR
50506,SP- 16424,9892,Sao Bernardo Do Campo,SP
50507,RJ- 10771,28860,Casimiro De Abreu,RJ
50508,BA- 1471,45055,Vitoria Da Conquista,BA
50509,MG- 7454,38410,Uberlandia,MG
50510,RJ- 5700,23575,Rio De Janeiro,RJ
50511,SP- 21028,1407,Sao Paulo,SP
50512,RS- 2144,98300,Palmeira Das Missoes,RS
50513,CE- 1323,60750,Fortaleza,CE
50514,ES- 333,29345,Marataizes,ES
50515,SP- 20331,5415,Sao Paulo,SP
50516,MG- 1545,38794,Varjao De Minas,MG
50517,GO- 2018,75702,Catalao,GO
50518,RJ- 12714,23088,Rio De Janeiro,RJ
50519,ES- 1203,29115,Vila Velha,ES
50520,SP- 28747,17031,Bauru,SP
50521,RJ- 12028,27277,Volta Redonda,RJ
50522,SP- 27174,6656,Itapevi,SP
50523,SP- 5161,19970,Palmital,SP
50524,RJ- 6034,28616,Nova Friburgo,RJ
50525,BA- 957,45208,Jequie,BA
50526,MS- 603,79008,Campo Grande,MS
50527,MG- 10938,36740,Recreio,MG
50528,RJ- 226,23970,Parati,RJ
50529,SP- 37183,3545,Sao Paulo,SP
50530,SP- 30921,12320,Jacarei,SP
50531,PR- 2884,85901,Toledo,PR
50532,SP- 31805,17940,Santa Mercedes,SP
50533,RJ- 10095,21050,Rio De Janeiro,RJ
50534,SP- 40831,4015,Sao Paulo,SP
50535,GO- 1995,74730,Goiania,GO
50536,BA- 170,41337,Salvador,BA
50537,SP- 37664,13460,Nova Odessa,SP
50538,BA- 2613,40015,Salvador,BA
50539,RJ- 2676,22630,Rio De Janeiro,RJ
50540,SP- 4981,19820,Taruma,SP
50541,PR- 1213,83760,Mariental,PR
50542,BA- 80,40731,Salvador,BA
50543,TO- 162,77824,Araguaina,TO
50544,RJ- 12777,22230,Rio De Janeiro,RJ
50545,SP- 7139,12960,Nazare Paulista,SP
50546,RS- 2731,91180,Porto Alegre,RS
50547,PR- 4267,85504,Pato Branco,PR
50548,PR- 104,82820,Curitiba,PR
50549,SP- 30347,11680,Ubatuba,SP
50550,SP- 14049,12236,Sao Jose Dos Campos,SP
50551,SP- 34185,17930,Tupi Paulista,SP
50552,PR- 1906,85505,Pato Branco,PR
50553,PB- 148,58900,Cajazeiras,PB
50554,SP- 38629,7776,Cajamar,SP
50555,MG- 4234,32280,Contagem,MG
50556,SP- 15871,2630,Sao Paulo,SP
50557,SP- 17048,2271,Sao Paulo,SP
50558,ES- 232,29175,Serra,ES
50559,MG- 8478,31742,Belo Horizonte,MG
50560,RS- 4450,94420,Viamao,RS
50561,SP- 25702,19590,Taciba,SP
50562,BA- 166,48925,Sobradinho,BA
50563,RJ- 3470,25520,Sao Joao De Meriti,RJ
50564,RJ- 11403,26453,Japeri,RJ
50565,MG- 8426,37720,Botelhos,MG
50566,SP- 26074,6805,Embu Das Artes,SP
50567,MS- 534,79002,Campo Grande,MS
50568,SP- 24096,6675,Itapevi,SP
50569,MG- 369,31010,Belo Horizonte,MG
50570,GO- 629,74815,Goiania,GO
50571,SP- 29638,3142,Sao Paulo,SP
50572,SP- 5531,5415,Sao Paulo,SP
50573,RO- 84,76958,Nova Brasilandia D'Oeste,RO
50574,SP- 16742,5336,Sao Paulo,SP
50575,BA- 2547,40720,Salvador,BA
50576,RS- 2056,94150,Gravatai,RS
50577,RS- 1980,95700,Bento Goncalves,RS
50578,SP- 19774,4106,Sao Paulo,SP
50579,RS- 1124,96150,Morro Redondo,RS
50580,DF- 1997,71050,Brasilia,DF
50581,SC- 2693,88508,Lages,SC
50582,SP- 5062,13033,Campinas,SP
50583,SP- 39094,14570,Buritizal,SP
50584,SP- 40234,4313,Sao Paulo,SP
50585,CE- 543,62380,Guaraciaba Do Norte,CE
50586,CE- 533,63260,Brejo Santo,CE
50587,SP- 3355,12400,Pindamonhangaba,SP
50588,CE- 66,60055,Fortaleza,CE
50589,SP- 12658,2218,Sao Paulo,SP
50590,PA- 900,66073,Belem,PA
50591,RJ- 6118,22793,Rio De Janeiro,RJ
50592,SP- 6693,13270,Valinhos,SP
50593,SP- 18959,9932,Diadema,SP
50594,PA- 280,68148,Brasil Novo,PA
50595,SP- 5375,15150,Monte Aprazivel,SP
50596,SP- 25335,11472,Guaruja,SP
50597,RS- 3024,90013,Porto Alegre,RS
50598,SP- 7010,3344,Sao Paulo,SP
50599,SP- 24148,12236,Sao Jose Dos Campos,SP
50600,RS- 3044,90010,Porto Alegre,RS
50601,MG- 6055,31140,Belo Horizonte,MG
50602,RJ- 2042,24220,Niteroi,RJ
50603,SP- 11853,12515,Guaratingueta,SP
50604,RS- 1511,94055,Gravatai,RS
50605,PE- 54,53433,Paulista,PE
50606,SP- 36139,9190,Santo Andre,SP
50607,SP- 31844,4660,Sao Paulo,SP
50608,RS- 2739,94030,Gravatai,RS
50609,RJ- 1384,24315,Niteroi,RJ
50610,SP- 12004,4689,Sao Paulo,SP
50611,PE- 15,52020,Recife,PE
50612,SP- 16879,14860,Barrinha,SP
50613,SP- 28741,18087,Sorocaba,SP
50614,SC- 1021,88090,Florianopolis,SC
50615,BA- 317,43900,Sao Francisco Do Conde,BA
50616,SP- 29374,2043,Sao Paulo,SP
50617,BA- 2874,41480,Salvador,BA
50618,SP- 28918,1543,Sao Paulo,SP
50619,AM- 116,69007,Manaus,AM
50620,RJ- 11245,28430,Cambuci,RJ
50621,SC- 1447,89210,Joinville,SC
50622,SP- 27715,8050,Sao Paulo,SP
50623,SP- 17553,7152,Guarulhos,SP
50624,SC- 2327,89801,Chapeco,SC
50625,RS- 4305,95052,Caxias Do Sul,RS
50626,PR- 2975,82600,Curitiba,PR
50627,RJ- 5709,20040,Rio De Janeiro,RJ
50628,SP- 36540,3191,Sao Paulo,SP
50629,MT- 1,78578,Ipiranga Do Norte,MT
50630,RJ- 5615,20775,Rio De Janeiro,RJ
50631,MG- 3278,36420,Ouro Branco,MG
50632,SP- 9923,5143,Sao Paulo,SP
50633,SP- 27325,4156,Sao Paulo,SP
50634,SP- 10970,8253,Sao Paulo,SP
50635,SP- 33481,14020,Ribeirao Preto,SP
50636,RJ- 8782,24240,Niteroi,RJ
50637,GO- 1210,74310,Goiania,GO
50638,MG- 6597,31730,Belo Horizonte,MG
50639,MG- 4261,38412,Uberlandia,MG
50640,SC- 3044,89510,Cacador,SC
50641,SP- 10964,18051,Sorocaba,SP
50642,SP- 26690,5574,Sao Paulo,SP
50643,PB- 204,58328,Pedras De Fogo,PB
50644,RJ- 1549,23815,Itaguai,RJ
50645,RS- 1051,96790,Barra Do Ribeiro,RS
50646,RJ- 2485,21032,Rio De Janeiro,RJ
50647,GO- 59,75250,Senador Canedo,GO
50648,BA- 260,40290,Salvador,BA
50649,CE- 1024,60532,Fortaleza,CE
50650,SP- 11792,15400,Olimpia,SP
50651,MG- 777,32187,Contagem,MG
50652,SP- 19035,15895,Cedral,SP
50653,RJ- 7378,20230,Rio De Janeiro,RJ
50654,RJ- 11988,21932,Rio De Janeiro,RJ
50655,RJ- 6830,20511,Rio De Janeiro,RJ
50656,SP- 1717,11040,Santos,SP
50657,PA- 437,66635,Belem,PA
50658,SP- 18602,8161,Sao Paulo,SP
50659,SP- 21344,3141,Sao Paulo,SP
50660,SP- 13006,12050,Taubate,SP
50661,GO- 27,76400,Uruacu,GO
50662,MG- 6275,32920,Sao Joaquim De Bicas,MG
50663,SP- 16958,4278,Sao Paulo,SP
50664,GO- 782,74610,Goiania,GO
50665,SP- 23921,4062,Sao Paulo,SP
50666,PR- 3058,85950,Palotina,PR
50667,GO- 51,75370,Goianira,GO
50668,RS- 718,95595,Cidreira,RS
50669,RS- 42,91520,Porto Alegre,RS
50670,SP- 5129,8431,Sao Paulo,SP
50671,SP- 40228,13733,Mococa,SP
50672,SP- 6899,2223,Sao Paulo,SP
50673,MG- 9512,30170,Belo Horizonte,MG
50674,TO- 120,77480,Alvorada,TO
50675,GO- 161,72872,Valparaiso De Goias,GO
50676,AL- 2,57312,Arapiraca,AL
50677,RJ- 10511,21361,Rio De Janeiro,RJ
50678,MT- 576,78690,Nova Xavantina,MT
50679,SP- 3520,3968,Sao Paulo,SP
50680,MG- 2518,31210,Belo Horizonte,MG
50681,RJ- 9631,22271,Rio De Janeiro,RJ
50682,RJ- 6885,20260,Rio De Janeiro,RJ
50683,MA- 354,65140,Presidente Juscelino,MA
50684,DF- 572,71020,Brasilia,DF
50685,CE- 263,60822,Fortaleza,CE
50686,SP- 17867,6186,Osasco,SP
50687,RJ- 7929,24110,Niteroi,RJ
50688,MG- 10057,37901,Passos,MG
50689,RJ- 7180,23094,Rio De Janeiro,RJ
50690,SP- 4381,4041,Sao Paulo,SP
50691,SP- 23187,1409,Sao Paulo,SP
50692,RJ- 4884,24942,Marica,RJ
50693,RJ- 10618,22725,Rio De Janeiro,RJ
50694,RS- 5249,95174,Farroupilha,RS
50695,PR- 92,87020,Maringa,PR
50696,RJ- 7542,26980,Avelar,RJ
50697,SP- 10347,7739,Caieiras,SP
50698,SP- 37239,5656,Sao Paulo,SP
50699,ES- 1849,29050,Vitoria,ES
50700,MG- 5284,39800,Teofilo Otoni,MG
50701,SP- 39239,8615,Suzano,SP
50702,PR- 3915,81920,Curitiba,PR
50703,RJ- 595,22041,Rio De Janeiro,RJ
50704,SP- 33515,1452,Sao Paulo,SP
50705,MG- 3729,31150,Belo Horizonte,MG
50706,BA- 463,41820,Salvador,BA
50707,MG- 1955,38295,Limeira Do Oeste,MG
50708,ES- 827,29106,Vila Velha,ES
50709,MG- 8059,38440,Araguari,MG
50710,RJ- 2056,24220,Niteroi,RJ
50711,GO- 46,75075,Anapolis,GO
50712,SP- 63,6411,Barueri,SP
50713,RJ- 11696,24220,Niteroi,RJ
50714,SP- 2256,9380,Maua,SP
50715,SC- 112,88901,Ararangua,SC
50716,SP- 39661,19060,Presidente Prudente,SP
50717,RJ- 3793,22231,Rio De Janeiro,RJ
50718,SC- 1740,88780,Imbituba,SC
50719,SC- 1554,88353,Brusque,SC
50720,ES- 91,29902,Linhares,ES
50721,SP- 12384,18110,Votorantim,SP
50722,PR- 2646,85630,Eneas Marques,PR
50723,RN- 177,59790,Governador Dix-Sept Rosado,RN
50724,MG- 10652,37660,Paraisopolis,MG
50725,TO- 199,77016,Palmas,TO
50726,RJ- 7977,25570,Sao Joao De Meriti,RJ
50727,MG- 1638,35702,Sete Lagoas,MG
50728,SP- 19196,13171,Sumare,SP
50729,PI- 245,64049,Teresina,PI
50730,BA- 3301,48460,Nova Soure,BA
50731,RS- 4328,90410,Porto Alegre,RS
50732,MS- 406,79400,Coxim,MS
50733,MG- 5808,36520,Visconde Do Rio Branco,MG
50734,RS- 1097,98855,Entre-Ijuis,RS
50735,MG- 8019,35770,Caetanopolis,MG
50736,MS- 645,79826,Dourados,MS
50737,BA- 374,40470,Salvador,BA
50738,MS- 182,79601,Tres Lagoas,MS
50739,RN- 33,59152,Parnamirim,RN
50740,SP- 31424,1310,Sao Paulo,SP
50741,MG- 8473,37502,Itajuba,MG
50742,SP- 22385,8440,Sao Paulo,SP
50743,RS- 5222,96230,Santa Vitoria Do Palmar,RS
50744,ES- 657,29375,Venda Nova Do Imigrante,ES
50745,MG- 10213,36520,Visconde Do Rio Branco,MG
50746,PR- 4656,80420,Curitiba,PR
50747,MG- 267,33030,Santa Luzia,MG
50748,MG- 10251,31910,Belo Horizonte,MG
50749,PR- 87,86390,Cambara,PR
50750,MT- 164,78556,Sinop,MT
50751,SP- 16138,3548,Sao Paulo,SP
50752,PE- 1575,56380,Santa Maria Da Boa Vista,PE
50753,MG- 4125,35680,Itauna,MG
50754,SP- 34483,13474,Americana,SP
50755,SP- 11444,13272,Valinhos,SP
50756,SP- 17063,9855,Sao Bernardo Do Campo,SP
50757,MG- 9377,38401,Uberlandia,MG
50758,SC- 487,89165,Rio Do Sul,SC
50759,DF- 2018,72220,Brasilia,DF
50760,RJ- 1910,25945,Guapimirim,RJ
50761,SP- 20915,4548,Sao Paulo,SP
50762,SE- 137,49100,Sao Cristovao,SE
50763,SP- 7475,2875,Sao Paulo,SP
50764,RJ- 10374,25036,Duque De Caxias,RJ
50765,SP- 27128,6543,Santana De Parnaiba,SP
50766,SP- 41604,5872,Sao Paulo,SP
50767,MG- 589,39300,Sao Francisco,MG
50768,SP- 10758,9850,Sao Bernardo Do Campo,SP
50769,ES- 933,29070,Vitoria,ES
50770,SP- 34116,6727,Cotia,SP
50771,MG- 3644,35900,Itabira,MG
50772,MG- 6771,31615,Belo Horizonte,MG
50773,SC- 693,88215,Bombinhas,SC
50774,RS- 208,90460,Porto Alegre,RS
50775,RJ- 7526,22430,Rio De Janeiro,RJ
50776,SP- 27154,4349,Sao Paulo,SP
50777,RJ- 9844,20211,Rio De Janeiro,RJ
50778,SP- 17455,8485,Sao Paulo,SP
50779,MG- 9456,30130,Belo Horizonte,MG
50780,SP- 15613,3470,Sao Paulo,SP
50781,TO- 60,77455,Alianca Do Tocantins,TO
50782,SP- 35298,6097,Osasco,SP
50783,SP- 16889,5181,Sao Paulo,SP
50784,SP- 202,4626,Sao Paulo,SP
50785,RS- 228,93890,Nova Hartz,RS
50786,AP- 52,68909,Macapa,AP
50787,SP- 28269,12460,Campos Do Jordao,SP
50788,SP- 27894,15600,Fernandopolis,SP
50789,SP- 2373,16300,Penapolis,SP
50790,MG- 9296,37460,Passa Quatro,MG
50791,RJ- 7347,22743,Rio De Janeiro,RJ
50792,SP- 1540,18276,Tatui,SP
50793,PR- 4912,81520,Curitiba,PR
50794,SP- 5365,1205,Sao Paulo,SP
50795,SP- 33414,5016,Sao Paulo,SP
50796,SP- 31490,16012,Aracatuba,SP
50797,SP- 17790,6385,Carapicuiba,SP
50798,MG- 4856,39801,Teofilo Otoni,MG
50799,RJ- 5083,23970,Parati,RJ
50800,SP- 5833,18135,Sao Roque,SP
50801,RJ- 4299,22430,Rio De Janeiro,RJ
50802,SP- 30228,11075,Santos,SP
50803,PR- 928,85801,Cascavel,PR
50804,ES- 72,29143,Cariacica,ES
50805,MG- 5729,39874,Santa Helena De Minas,MG
50806,SP- 9662,3509,Sao Paulo,SP
50807,RS- 2334,98803,Santo Angelo,RS
50808,PE- 721,55340,Aguas Belas,PE
50809,SP- 38011,3105,Sao Paulo,SP
50810,SP- 22167,13214,Jundiai,SP
50811,RJ- 2238,27541,Resende,RJ
50812,MG- 4995,30770,Belo Horizonte,MG
50813,PB- 192,58057,Joao Pessoa,PB
50814,MT- 93,78118,Varzea Grande,MT
50815,RJ- 10047,22471,Rio De Janeiro,RJ
50816,MG- 3458,35430,Ponte Nova,MG
50817,PR- 2864,87260,Araruna,PR
50818,BA- 2350,45848,Itabela,BA
50819,RS- 5320,96815,Santa Cruz Do Sul,RS
50820,BA- 1168,40150,Salvador,BA
50821,SP- 10746,8665,Suzano,SP
50822,AM- 146,69050,Manaus,AM
50823,MG- 4458,38010,Uberaba,MG
50824,PR- 3514,83880,Rio Negro,PR
50825,SP- 9222,9560,Sao Caetano Do Sul,SP
50826,SP- 20154,8695,Suzano,SP
50827,SP- 33095,4455,Sao Paulo,SP
50828,BA- 1724,46140,Livramento De Nossa Senhora,BA
50829,PE- 1099,51030,Recife,PE
50830,SP- 41103,2336,Sao Paulo,SP
50831,SP- 32986,5851,Sao Paulo,SP
50832,SP- 39520,2738,Sao Paulo,SP
50833,MG- 1799,30270,Belo Horizonte,MG
50834,RJ- 9967,20560,Rio De Janeiro,RJ
50835,RJ- 11982,28550,Sao Sebastiao Do Alto,RJ
50836,RJ- 6167,26296,Nova Iguacu,RJ
50837,PR- 2378,86390,Cambara,PR
50838,PR- 2808,80030,Curitiba,PR
50839,SP- 23589,18277,Tatui,SP
50840,PR- 391,81690,Curitiba,PR
50841,SP- 9193,18270,Tatui,SP
50842,SC- 3441,89560,Videira,SC
50843,SP- 30405,5210,Sao Paulo,SP
50844,SP- 39946,1509,Sao Paulo,SP
50845,SP- 23586,11350,Sao Vicente,SP
50846,RJ- 6360,21941,Rio De Janeiro,RJ
50847,SP- 5152,13330,Indaiatuba,SP
50848,SP- 16475,13040,Campinas,SP
50849,SP- 31013,2018,Sao Paulo,SP
50850,RN- 146,59507,Alto Do Rodrigues,RN
50851,RJ- 6914,24240,Niteroi,RJ
50852,RS- 1698,94425,Viamao,RS
50853,SP- 26589,8970,Salesopolis,SP
50854,SP- 25504,3570,Sao Paulo,SP
50855,SP- 20551,15140,Balsamo,SP
50856,SP- 31218,5311,Sao Paulo,SP
50857,MG- 6694,37701,Pocos De Caldas,MG
50858,SP- 33670,14091,Ribeirao Preto,SP
50859,SP- 1096,4514,Sao Paulo,SP
50860,BA- 3346,40421,Salvador,BA
50861,SP- 35325,12522,Guaratingueta,SP
50862,ES- 101,29460,Bom Jesus Do Norte,ES
50863,RS- 4986,98870,Girua,RS
50864,SP- 861,13417,Piracicaba,SP
50865,RJ- 3015,23078,Rio De Janeiro,RJ
50866,RS- 4695,95600,Taquara,RS
50867,MG- 903,35701,Sete Lagoas,MG
50868,SC- 2997,88110,Sao Jose,SC
50869,SP- 26961,18307,Capao Bonito,SP
50870,SP- 9988,13070,Campinas,SP
50871,PI- 93,64006,Teresina,PI
50872,MT- 55,78455,Lucas Do Rio Verde,MT
50873,SP- 17346,11070,Santos,SP
50874,GO- 1958,75075,Anapolis,GO
50875,RJ- 9538,20730,Rio De Janeiro,RJ
50876,MG- 4789,36013,Juiz De Fora,MG
50877,SP- 27073,15828,Palmares Paulista,SP
50878,SP- 13794,13600,Araras,SP
50879,MG- 8633,35340,Bom Jesus Do Galho,MG
