products_id,product_category_name,total_price,total_freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_width_cm,product_height_cm
17566,bed_bath_table,49.00,8.25,53,279,1,850,40,20,20
17567,housewares,99.90,17.61,42,566,2,2250,52,32,3
17568,auto,31.00,11.85,48,85,2,250,32,32,8
17569,health_beauty,15.90,7.39,49,232,1,265,19,16,18
17570,cool_stuff,389.00,27.56,55,745,3,7900,44,38,21
17571,stationery,59.90,8.29,51,351,1,550,40,38,14
17572,computers_accessories,199.99,8.65,58,1852,1,300,16,11,10
17573,stationery,29.00,17.17,28,155,3,300,25,15,3
17574,computers_accessories,68.90,18.58,58,548,1,150,16,11,14
17575,bed_bath_table,125.93,16.64,59,620,2,750,35,30,8
17576,housewares,17.37,20.03,58,806,1,1150,16,20,30
17577,bed_bath_table,30.00,31.64,43,1091,3,500,36,38,8
17578,electronics,639.99,18.23,34,595,1,230,19,15,10
17579,computers_accessories,36.90,16.05,60,187,1,200,25,16,2
17580,perfumery,224.50,19.45,58,309,1,550,24,16,12
17581,housewares,23.00,8.72,49,963,1,1100,16,12,26
17582,sports_leisure,138.00,13.99,46,578,1,1200,21,21,27
17583,musical_instruments,200.00,26.68,40,343,1,200,16,11,5
17584,housewares,53.90,22.09,55,158,1,150,20,20,20
17585,furniture_decor,55.00,23.19,50,250,1,800,20,20,25
17586,computers_accessories,59.99,15.17,57,464,1,250,30,22,6
17587,sports_leisure,189.00,16.07,50,1882,1,500,16,13,7
17588,cool_stuff,31.99,17.15,57,1003,4,200,30,40,20
17589,cine_photo,69.00,38.00,63,677,7,5500,25,47,32
17590,furniture_decor,49.00,21.19,59,2130,2,3000,69,11,11
17591,bed_bath_table,84.90,17.84,51,390,2,1750,43,33,8
17592,sports_leisure,105.00,16.04,47,614,1,5900,35,32,28
17593,sports_leisure,14.49,7.78,52,680,1,100,16,17,7
17594,fashion_bags_accessories,35.00,7.78,41,248,1,200,16,11,16
17595,bed_bath_table,59.90,15.17,53,356,2,400,60,50,8
17596,telephony,49.90,15.23,58,1087,2,175,19,14,11
17597,sports_leisure,1001.00,51.14,52,1083,1,4550,80,20,30
17598,watches_gifts,33.50,15.10,55,384,1,450,25,25,10
17599,telephony,18.30,7.78,42,260,1,175,18,16,4
17600,computers_accessories,19.90,8.89,53,418,1,350,16,11,2
17601,Unkwon_Category,39.00,10.96,0,0,0,300,22,16,9
17602,sports_leisure,67.90,8.72,41,781,4,500,20,15,20
17603,music,79.90,17.81,43,688,2,1250,60,50,8
17604,musical_instruments,110.00,23.27,60,538,1,3300,20,20,20
17605,Unkwon_Category,44.90,18.67,0,0,0,900,35,20,15
17606,sports_leisure,72.23,14.59,55,1170,1,850,40,25,28
17607,bed_bath_table,33.99,13.71,55,514,1,900,16,16,10
17608,fashion_bags_accessories,29.90,15.10,30,275,5,500,30,20,20
17609,fashion_bags_accessories,359.00,27.79,33,405,8,150,16,14,5
17610,perfumery,259.90,19.25,40,535,2,475,20,18,14
17611,housewares,36.90,18.36,55,132,1,470,21,21,23
17612,health_beauty,24.99,24.66,51,863,1,10700,40,40,40
17613,computers_accessories,339.00,18.13,43,492,1,200,18,16,9
17614,computers_accessories,48.90,14.11,29,692,1,300,16,11,2
17615,Unkwon_Category,34.30,8.11,0,0,0,100,16,11,2
17616,health_beauty,70.65,12.49,44,1165,1,250,16,11,15
17617,computers_accessories,34.99,16.79,58,395,1,217,16,14,14
17618,office_furniture,499.00,142.31,55,302,1,22750,70,62,32
17619,pet_shop,19.50,10.96,44,430,2,200,16,11,7
17620,housewares,29.75,15.37,44,890,1,1600,25,25,40
17621,housewares,42.00,17.60,56,595,1,6850,30,30,30
17622,pet_shop,42.90,6.19,60,542,3,300,20,17,7
17623,musical_instruments,414.00,27.21,59,477,2,7450,40,40,40
17624,toys,26.90,4.57,48,101,5,200,18,12,4
17625,housewares,155.90,45.01,46,686,2,4100,55,30,16
17626,industry_commerce_and_business,99.00,43.27,54,856,3,7800,16,30,105
17627,housewares,191.00,19.14,57,1540,1,1053,43,26,35
17628,pet_shop,249.99,24.25,60,505,5,300,27,27,9
17629,toys,539.00,21.02,36,1588,4,2050,47,24,13
17630,fashion_bags_accessories,79.90,23.06,63,328,4,150,16,11,5
17631,audio,129.90,14.66,33,346,1,1000,20,16,16
17632,furniture_decor,53.00,25.65,45,609,1,1150,20,20,20
17633,electronics,189.90,20.24,59,1302,3,500,16,11,8
17634,luggage_accessories,229.00,26.44,43,1037,6,11700,54,37,25
17635,computers_accessories,199.99,14.42,52,1340,1,800,26,17,17
17636,watches_gifts,120.00,51.56,58,2025,3,850,35,17,17
17637,cool_stuff,96.90,15.56,57,2489,4,600,16,25,18
17638,housewares,49.90,9.74,57,278,2,1000,30,30,5
17639,construction_tools_safety,40.80,22.22,53,246,1,600,25,25,31
17640,watches_gifts,357.00,39.19,51,960,1,450,20,13,13
17641,auto,40.00,24.63,40,622,6,700,40,40,15
17642,sports_leisure,56.00,14.56,31,914,1,500,18,18,14
17643,luggage_accessories,44.90,13.98,49,114,1,1400,30,32,10
17644,audio,29.90,14.11,47,557,4,400,18,14,8
17645,health_beauty,99.99,8.89,57,200,4,433,24,17,13
17646,watches_gifts,199.90,8.65,47,766,2,250,16,11,11
17647,signaling_and_security,670.00,28.45,59,2157,3,10150,45,45,30
17648,sports_leisure,27.49,7.93,51,2648,1,175,18,16,16
17649,furniture_decor,299.00,26.54,60,1977,4,2800,69,11,11
17650,perfumery,149.00,15.79,21,50,1,400,16,11,16
17651,bed_bath_table,46.99,20.84,57,111,1,1150,40,30,15
17652,audio,139.99,20.22,32,469,1,2000,31,31,31
17653,housewares,24.00,19.08,26,524,4,200,16,11,11
17654,electronics,15.00,18.23,50,285,1,100,25,16,7
17655,fashion_bags_accessories,39.99,16.79,24,198,2,350,20,16,16
17656,telephony,29.90,14.10,52,1440,2,100,18,11,6
17657,furniture_decor,14.33,18.23,47,2002,4,150,16,11,2
17658,watches_gifts,349.90,9.70,54,605,2,375,18,14,11
17659,cool_stuff,199.00,14.41,53,270,1,1000,33,19,44
17660,garden_tools,76.00,12.86,40,381,1,850,40,40,15
17661,sports_leisure,49.99,9.10,55,1891,6,550,38,28,11
17662,health_beauty,25.40,18.23,25,168,1,150,16,24,22
17663,food,27.90,15.10,59,982,1,150,17,13,13
17664,toys,49.99,12.69,27,409,1,600,39,32,29
17665,baby,69.99,108.37,31,259,1,14500,57,33,45
17666,auto,64.90,19.69,58,651,5,5950,77,47,4
17667,cool_stuff,109.90,14.32,26,1105,3,200,17,13,4
17668,toys,629.00,36.85,50,1492,5,6000,54,31,31
17669,cool_stuff,269.90,20.17,51,871,1,6050,50,18,40
17670,stationery,97.07,33.95,50,279,1,3550,16,90,60
17671,kitchen_dining_laundry_garden_furniture,249.90,33.98,60,137,1,16900,40,40,30
17672,furniture_decor,169.99,15.50,42,1002,1,1300,17,17,27
17673,toys,25.00,12.69,45,111,3,550,50,25,10
17674,sports_leisure,15.49,8.29,36,1145,1,87,18,18,18
17675,housewares,66.60,19.71,55,2901,1,2400,34,26,13
17676,toys,245.00,18.85,50,685,1,2483,42,30,22
17677,auto,230.00,16.49,60,1309,1,1300,16,12,30
17678,stationery,59.90,15.52,60,638,5,350,20,11,20
17679,health_beauty,119.90,14.57,44,1183,2,1350,42,12,11
17680,bed_bath_table,29.90,15.11,48,330,3,600,41,14,14
17681,home_confort,199.90,26.24,60,303,2,3450,45,35,15
17682,food,23.75,7.43,35,567,4,225,21,14,9
17683,perfumery,44.90,15.63,50,899,3,800,38,22,13
17684,bed_bath_table,105.60,26.86,43,444,2,1050,50,16,16
17685,health_beauty,647.91,23.08,29,1335,1,750,27,18,15
17686,baby,49.00,8.82,25,616,2,450,20,20,12
17687,furniture_decor,230.00,25.84,58,671,2,1200,30,30,23
17688,garden_tools,45.99,17.60,44,415,2,5650,30,45,25
17689,telephony,24.90,17.10,26,345,1,200,27,20,5
17690,sports_leisure,349.00,21.93,56,765,3,3200,40,25,30
17691,computers_accessories,99.00,8.85,39,1193,3,450,16,15,3
17692,sports_leisure,179.90,13.81,56,293,2,1850,60,15,15
17693,fashion_male_clothing,29.99,14.10,23,183,1,200,19,27,27
17694,toys,319.98,18.98,56,706,1,1700,35,35,17
17695,sports_leisure,69.90,7.39,49,327,1,100,16,16,5
17696,sports_leisure,109.00,19.95,34,604,1,975,29,16,23
17697,perfumery,96.00,14.42,23,768,2,400,18,14,9
17698,health_beauty,49.90,15.45,40,684,2,200,16,12,16
17699,baby,479.00,27.29,60,1897,7,8250,60,20,40
17700,electronics,16.89,11.84,59,204,1,60,16,13,9
17701,electronics,15.90,8.72,50,640,2,330,22,12,4
17702,furniture_decor,39.99,13.28,22,232,1,400,16,16,14
17703,sports_leisure,128.00,18.15,51,686,1,1067,24,23,23
17704,health_beauty,199.99,13.35,52,1336,1,2150,50,11,50
17705,auto,355.99,20.55,57,2069,2,650,32,32,10
17706,auto,45.90,16.25,52,313,1,5200,41,41,19
17707,auto,1999.99,22.34,58,2303,1,1800,22,22,5
17708,stationery,18.99,15.10,27,121,5,50,16,11,2
17709,computers_accessories,79.90,15.44,54,1169,1,150,16,16,16
17710,furniture_decor,65.49,12.80,59,1744,2,700,62,15,15
17711,furniture_decor,599.00,66.59,32,314,2,15500,30,30,30
17712,consoles_games,79.90,21.01,38,3291,5,200,17,13,4
17713,toys,89.90,22.86,42,964,4,500,20,20,10
17714,home_confort,269.00,26.72,57,217,3,3500,40,40,20
17715,fashion_bags_accessories,33.90,24.84,46,633,5,300,30,27,15
17716,sports_leisure,189.00,20.81,48,541,4,3000,67,17,13
17717,telephony,27.99,25.63,58,818,4,200,17,12,4
17718,sports_leisure,99.99,25.19,53,2847,1,200,18,14,8
17719,housewares,17.90,14.52,47,647,1,225,18,46,16
17720,books_technical,139.00,15.72,39,1536,6,1900,28,22,5
17721,telephony,114.99,68.13,48,856,6,300,16,11,5
17722,computers_accessories,49.90,13.37,50,528,1,850,18,18,16
17723,auto,749.00,70.05,56,1395,3,14500,40,40,20
17724,Unkwon_Category,349.99,17.21,0,0,0,1100,27,35,9
17725,auto,44.90,17.78,46,458,1,2200,16,11,2
17726,toys,239.90,16.44,53,1145,5,1260,47,38,39
17727,sports_leisure,21.50,11.85,26,556,1,500,25,25,15
17728,auto,319.99,59.10,52,251,1,21000,65,44,44
17729,health_beauty,31.75,12.79,60,1157,4,450,20,16,16
17730,watches_gifts,284.80,9.18,51,449,2,300,16,11,11
17731,fashion_bags_accessories,89.90,13.75,30,219,1,1870,27,29,20
17732,auto,177.65,15.24,58,627,1,5475,65,65,12
17733,telephony,25.99,14.10,49,525,2,200,19,11,4
17734,bed_bath_table,163.99,22.62,50,204,1,2900,55,35,25
17735,watches_gifts,129.90,37.82,59,470,1,140,17,11,9
17736,sports_leisure,171.00,17.91,59,3212,1,1725,35,33,38
17737,perfumery,43.00,16.79,43,199,2,200,17,20,9
17738,health_beauty,26.90,14.52,38,395,1,114,19,17,16
17739,sports_leisure,39.90,14.52,16,1135,2,100,16,16,13
17740,fashio_female_clothing,64.90,15.20,43,754,2,500,16,11,2
17741,auto,494.90,156.83,60,543,4,14900,105,80,15
17742,health_beauty,1299.65,28.07,41,1931,1,700,21,15,11
17743,pet_shop,59.99,34.22,53,482,2,200,18,14,9
17744,fixed_telephony,34.99,20.80,36,180,2,100,18,11,2
17745,health_beauty,797.60,43.63,46,2079,3,625,35,28,9
17746,fashion_bags_accessories,42.15,18.23,54,480,4,100,18,15,12
17747,Unkwon_Category,94.99,20.74,0,0,0,2500,59,29,35
17748,furniture_decor,126.00,21.37,38,672,3,2850,104,20,9
17749,construction_tools_construction,1890.00,25.13,52,2683,1,2490,16,24,19
17750,watches_gifts,148.90,14.79,29,201,1,667,17,14,11
17751,health_beauty,113.00,21.28,39,820,1,2450,35,16,16
17752,housewares,720.99,18.35,41,2308,4,3900,57,35,8
17753,health_beauty,59.90,14.59,34,480,2,400,30,12,6
17754,toys,19.99,15.10,47,888,4,400,25,20,11
17755,bed_bath_table,150.52,27.35,46,171,3,2750,70,25,20
17756,sports_leisure,74.90,18.09,43,535,1,900,20,20,8
17757,furniture_decor,70.00,8.88,56,281,2,1050,45,30,5
17758,cool_stuff,25.99,14.10,47,291,2,400,20,20,10
17759,Unkwon_Category,46.98,26.12,0,0,0,2200,24,24,28
17760,Unkwon_Category,31.20,15.11,0,0,0,800,21,15,12
17761,bed_bath_table,59.90,11.92,58,123,2,500,40,30,8
17762,bed_bath_table,169.99,34.46,50,453,1,15300,40,37,25
17763,auto,99.99,5.24,59,1250,1,250,16,15,27
17764,fashion_bags_accessories,24.90,14.52,50,378,3,200,16,11,9
17765,toys,69.90,16.74,60,996,4,1400,40,25,30
17766,furniture_decor,59.90,16.18,47,2165,2,600,68,13,8
17767,sports_leisure,192.00,17.78,25,3679,2,150,20,15,10
17768,construction_tools_construction,0.85,18.23,25,1041,5,200,16,11,4
17769,cool_stuff,179.99,16.82,44,1611,2,2400,32,39,25
17770,bed_bath_table,83.36,12.90,56,184,2,600,60,50,8
17771,garden_tools,189.90,18.95,38,1818,2,5100,46,46,20
17772,luggage_accessories,48.90,56.24,49,114,1,600,30,35,10
17773,bed_bath_table,99.90,12.40,58,189,1,1400,46,36,2
17774,health_beauty,89.60,15.73,47,1400,1,325,19,18,20
17775,luggage_accessories,58.90,13.43,45,224,1,950,46,33,10
17776,watches_gifts,299.00,18.28,50,434,1,300,16,11,10
17777,small_appliances,19.13,15.23,26,785,3,200,30,20,16
17778,health_beauty,89.90,15.38,51,455,1,413,20,15,13
17779,health_beauty,120.00,14.43,34,1049,1,1150,19,14,15
17780,watches_gifts,65.00,7.97,60,430,5,250,16,11,2
17781,garden_tools,209.00,16.21,59,330,1,600,20,20,10
17782,pet_shop,36.00,13.71,60,266,5,6950,44,35,27
17783,bed_bath_table,87.00,12.11,56,275,1,1300,45,35,15
17784,agro_industry_and_commerce,12.99,15.23,47,216,1,250,25,15,10
17785,computers_accessories,185.10,18.87,41,451,1,617,17,23,18
17786,housewares,107.87,14.49,38,570,1,1600,20,37,29
17787,auto,53.99,12.82,54,733,1,650,16,11,10
17788,health_beauty,101.50,23.29,31,1752,1,1250,25,25,25
17789,bed_bath_table,103.83,16.36,60,230,1,2600,35,25,9
17790,watches_gifts,175.00,35.03,57,425,5,550,16,11,2
17791,cool_stuff,59.85,13.08,48,1087,2,800,26,33,22
17792,furniture_decor,33.00,12.43,60,448,2,1850,30,30,30
17793,sports_leisure,69.99,19.46,57,376,5,700,60,17,8
17794,bed_bath_table,121.99,17.10,59,965,6,1750,50,50,20
17795,computers_accessories,309.90,18.61,30,2740,3,400,20,20,30
17796,health_beauty,75.90,26.79,63,3881,1,1300,16,15,16
17797,luggage_accessories,35.95,19.32,53,246,1,675,29,18,23
17798,housewares,149.00,22.34,60,1285,3,2650,26,20,20
17799,sports_leisure,189.00,14.34,44,305,3,1507,28,21,11
17800,baby,699.99,98.20,39,779,2,14150,52,31,63
17801,health_beauty,131.99,17.55,36,1182,1,1150,24,16,20
17802,sports_leisure,49.99,11.03,59,3949,10,500,20,15,10
17803,musical_instruments,1790.00,101.63,46,3360,6,1900,35,20,15
17804,garden_tools,129.00,18.47,54,1529,1,650,20,20,20
17805,housewares,109.97,17.25,60,315,1,4650,52,38,20
17806,cool_stuff,59.98,8.72,52,573,2,225,20,16,10
17807,office_furniture,139.99,30.82,59,1298,1,9350,52,17,52
17808,bed_bath_table,40.00,8.72,48,110,2,300,20,20,5
17809,air_conditioning,139.99,21.84,34,1048,2,6170,36,37,49
17810,baby,174.90,20.10,54,830,4,5000,40,40,10
17811,housewares,109.18,10.18,42,237,1,900,39,27,4
17812,bed_bath_table,84.00,28.17,42,599,9,1400,16,15,15
17813,home_appliances,117.60,18.92,60,392,1,200,27,17,13
17814,furniture_decor,90.00,39.60,56,1002,2,2,11,52,11
17815,pet_shop,189.98,27.65,59,779,1,3900,40,40,35
17816,cool_stuff,475.60,49.86,36,1315,2,975,22,36,24
17817,health_beauty,63.90,11.73,49,867,1,600,16,15,20
17818,housewares,19.99,7.40,57,235,1,200,22,22,22
17819,pet_shop,19.99,14.52,45,173,1,400,21,18,21
17820,computers_accessories,39.90,15.79,53,200,2,200,16,11,8
17821,construction_tools_construction,43.99,18.23,59,1810,1,1650,16,11,11
17822,health_beauty,83.80,18.69,38,702,1,150,16,11,16
17823,sports_leisure,29.99,18.31,40,1213,5,300,40,15,10
17824,stationery,110.00,23.57,27,852,4,1750,53,43,4
17825,computers_accessories,1199.99,53.87,49,3125,1,13400,33,50,51
17826,consoles_games,329.90,16.48,33,1223,1,400,25,23,5
17827,auto,399.99,19.05,57,1022,3,1800,34,19,40
17828,sports_leisure,180.00,14.99,59,1455,1,2200,36,30,20
17829,electronics,175.00,16.44,32,598,5,525,20,25,15
17830,dvds_blu_ray,83.99,23.17,46,957,4,2150,30,20,5
17831,health_beauty,59.50,13.08,50,796,2,150,20,20,10
17832,home_construction,129.95,10.06,60,907,4,9950,52,52,22
17833,sports_leisure,224.90,28.52,60,626,1,1550,33,16,15
17834,bed_bath_table,69.97,11.98,54,1004,1,1150,16,40,30
17835,furniture_decor,25.90,15.23,60,563,1,250,35,17,10
17836,health_beauty,259.00,18.52,53,557,5,350,16,16,16
17837,auto,128.75,18.89,59,265,2,1300,21,16,11
17838,home_appliances,35.90,16.11,55,264,1,1200,55,46,19
17839,health_beauty,131.25,17.17,51,625,1,2000,30,16,12
17840,health_beauty,61.89,12.68,30,440,1,200,35,25,6
17841,books_technical,28.90,15.10,45,1423,1,600,27,21,2
17842,toys,64.90,16.70,46,303,1,1450,28,29,25
17843,electronics,19.90,15.24,50,287,1,150,24,17,7
17844,furniture_decor,46.99,16.11,63,518,2,500,80,60,10
17845,sports_leisure,152.49,38.62,56,206,4,3300,89,40,15
17846,office_furniture,79.99,49.09,41,1348,1,9300,53,18,74
17847,bed_bath_table,115.99,23.39,59,418,1,1700,40,30,6
17848,Unkwon_Category,26.90,14.52,0,0,0,400,16,15,15
17849,health_beauty,73.80,18.32,52,1008,1,150,20,20,10
17850,luggage_accessories,159.90,15.87,47,397,1,4100,30,40,35
17851,auto,51.92,13.70,52,680,4,350,35,16,16
17852,consoles_games,154.90,19.23,56,1797,1,1300,25,20,30
17853,housewares,29.90,15.23,44,396,1,350,25,25,15
17854,consoles_games,78.99,7.81,33,625,1,150,20,18,3
17855,housewares,119.90,90.07,43,1129,1,22050,55,60,40
17856,home_confort,75.00,24.83,17,140,1,600,35,20,36
17857,fashion_sport,49.95,25.44,51,567,1,500,26,22,10
17858,telephony,17.99,15.10,48,342,1,183,18,11,4
17859,watches_gifts,1250.00,16.94,55,280,1,700,23,19,15
17860,kitchen_dining_laundry_garden_furniture,129.90,71.34,17,540,1,17500,97,45,24
17861,furniture_decor,75.00,23.33,43,730,1,1000,35,35,10
17862,toys,62.75,13.46,40,324,2,650,33,19,22
17863,watches_gifts,448.00,36.94,59,747,4,333,18,13,11
17864,housewares,98.00,18.57,43,786,2,1150,30,29,19
17865,bed_bath_table,99.90,29.49,55,256,1,7413,44,47,29
17866,watches_gifts,125.00,14.62,60,522,4,300,16,11,2
17867,bed_bath_table,254.40,37.10,35,347,1,3400,45,35,15
17868,computers_accessories,7.90,16.11,58,899,1,250,16,11,2
17869,health_beauty,329.99,19.75,24,1690,1,4000,30,30,35
17870,Unkwon_Category,24.90,21.18,0,0,0,1200,45,30,45
17871,housewares,69.00,14.57,42,519,1,2900,25,25,25
17872,housewares,17.90,15.23,56,857,1,250,45,20,15
17873,fashio_female_clothing,19.90,15.10,36,886,2,200,16,20,2
17874,watches_gifts,799.99,21.36,50,380,1,800,19,15,9
17875,perfumery,410.00,17.62,41,225,1,900,16,11,16
17876,cool_stuff,18.99,7.55,50,650,1,200,20,20,20
17877,health_beauty,25.00,14.52,29,298,4,100,22,14,3
17878,sports_leisure,179.90,22.56,55,1524,1,2175,30,23,27
17879,furniture_decor,196.00,41.36,48,748,1,11017,40,32,49
17880,telephony,24.99,7.78,56,451,1,133,18,11,4
17881,garden_tools,327.99,57.82,53,267,3,14250,32,26,90
17882,sports_leisure,94.90,18.90,44,1031,1,493,18,16,17
17883,consoles_games,358.90,18.27,22,811,2,1000,20,20,30
17884,toys,55.00,15.60,46,140,1,500,25,15,30
17885,housewares,169.00,28.16,49,409,1,2600,62,13,42
17886,auto,499.99,94.47,49,283,3,17400,50,40,40
17887,sports_leisure,21.80,8.11,47,527,1,300,16,11,17
17888,toys,69.90,17.74,33,1130,1,1750,34,21,19
17889,toys,94.90,12.16,49,1156,1,600,17,12,10
17890,computers_accessories,69.00,7.78,61,680,1,300,16,17,6
17891,auto,16.90,11.85,55,343,2,100,24,17,2
17892,luggage_accessories,49.99,18.45,57,327,4,300,30,12,20
17893,sports_leisure,49.90,18.23,25,1418,4,100,16,11,6
17894,furniture_decor,139.90,28.23,63,254,2,2050,49,41,13
17895,housewares,149.00,18.92,47,396,2,6050,77,33,11
17896,furniture_decor,54.90,15.14,51,1362,3,800,24,17,11
17897,books_technical,103.99,31.60,41,1362,1,1550,29,21,5
17898,baby,48.90,9.74,55,1627,1,500,20,13,13
17899,bed_bath_table,49.99,2.99,51,626,2,800,16,16,10
17900,auto,179.49,16.14,56,1586,3,550,16,18,21
17901,computers_accessories,60.99,12.77,36,779,1,250,16,11,2
17902,computers_accessories,215.50,14.53,58,715,1,1050,34,16,11
17903,watches_gifts,2999.00,17.01,63,1323,3,550,16,13,13
17904,telephony,175.00,15.40,32,184,2,200,25,25,17
17905,housewares,49.90,18.45,50,1165,2,350,40,15,10
17906,housewares,44.99,7.39,54,1754,1,250,20,13,8
17907,perfumery,55.00,12.73,33,223,1,700,20,20,20
17908,bed_bath_table,59.90,19.61,58,678,1,1000,28,16,14
17909,watches_gifts,519.00,19.60,51,404,3,820,18,16,12
17910,baby,66.90,33.36,60,924,7,800,25,25,10
17911,watches_gifts,489.99,12.24,37,548,1,300,19,15,9
17912,telephony,989.00,13.79,48,504,3,408,14,15,16
17913,fashion_shoes,99.90,42.76,57,404,4,750,22,33,12
17914,home_confort,220.00,89.99,59,396,1,14000,45,35,15
17915,toys,48.00,9.09,49,648,1,610,39,28,7
17916,furniture_decor,159.00,16.02,37,273,1,2850,50,16,50
17917,watches_gifts,149.80,19.15,59,488,2,250,16,11,11
17918,cool_stuff,106.90,13.19,40,269,1,600,40,30,5
17919,computers_accessories,349.00,19.28,44,500,1,300,18,16,9
17920,Unkwon_Category,1599.00,58.11,0,0,0,4600,40,40,40
17921,toys,57.90,18.29,36,211,1,500,45,35,15
17922,computers_accessories,39.99,9.03,18,389,2,617,17,17,14
17923,auto,259.90,10.57,41,1518,2,1000,37,35,12
17924,sports_leisure,66.00,16.22,44,1219,1,867,21,16,18
17925,furniture_decor,119.00,18.76,59,2084,2,1350,69,11,11
17926,sports_leisure,16.37,15.10,52,490,2,1182,21,17,16
17927,computers_accessories,45.00,8.48,56,1105,2,400,16,20,2
17928,perfumery,89.10,37.53,59,563,1,100,16,12,5
17929,home_appliances,159.00,12.61,59,207,3,300,40,25,25
17930,auto,122.00,12.35,60,484,5,550,30,11,3
17931,auto,30.00,8.29,59,500,1,700,20,20,20
17932,auto,24.49,10.96,58,1849,1,200,25,12,7
17933,kitchen_dining_laundry_garden_furniture,379.00,140.72,48,314,1,30000,32,67,95
17934,perfumery,380.97,24.60,45,854,1,400,23,20,10
17935,bed_bath_table,18.74,15.10,56,92,1,400,28,12,13
17936,health_beauty,15.48,11.85,55,1038,5,200,18,13,13
17937,market_place,257.57,18.51,58,1101,1,3600,19,26,30
17938,sports_leisure,19.99,16.60,52,1554,1,1100,25,25,25
17939,auto,38.67,18.23,60,670,4,350,16,16,6
17940,construction_tools_construction,79.90,9.37,54,1050,1,850,30,30,25
17941,sports_leisure,229.90,60.82,30,1151,8,10200,105,25,15
17942,construction_tools_lights,99.90,19.89,58,588,3,600,47,13,8
17943,sports_leisure,91.99,14.39,60,723,1,600,50,18,12
17944,bed_bath_table,109.99,8.27,60,632,2,2000,42,36,10
17945,musical_instruments,1122.00,50.26,51,846,4,7600,30,30,30
17946,pet_shop,46.90,23.58,38,736,12,4200,49,34,29
17947,christmas_supplies,239.80,19.23,54,1668,3,7950,46,46,7
17948,computers_accessories,29.00,11.85,46,1360,2,200,16,11,4
17949,housewares,166.00,23.96,53,1254,1,1850,41,25,20
17950,bed_bath_table,54.55,15.13,56,555,2,563,44,35,8
17951,luggage_accessories,329.93,22.71,38,1380,1,1087,39,33,28
17952,stationery,215.97,23.83,45,283,3,4100,40,29,37
17953,cool_stuff,99.90,34.91,47,776,1,3000,82,13,82
17954,health_beauty,34.89,12.79,44,717,1,450,16,11,2
17955,telephony,100.00,18.80,51,1538,3,253,21,21,16
17956,housewares,69.90,9.24,52,968,1,900,50,50,5
17957,perfumery,175.01,16.99,56,729,1,550,22,16,16
17958,furniture_decor,139.99,25.85,40,243,3,7675,71,71,8
17959,bed_bath_table,59.90,12.22,56,123,2,500,70,60,8
17960,electronics,18.90,12.48,49,190,1,133,18,14,11
17961,bed_bath_table,18.90,7.39,50,568,2,214,22,20,3
17962,cool_stuff,29.99,17.93,32,655,2,300,23,28,14
17963,sports_leisure,140.00,15.29,58,516,1,1100,40,20,20
17964,bed_bath_table,99.00,16.45,58,486,2,2100,50,40,20
17965,housewares,280.00,28.04,30,622,1,5950,33,33,26
17966,furniture_decor,89.00,73.57,58,582,4,10600,41,41,66
17967,sports_leisure,89.00,13.98,40,941,1,800,30,20,20
17968,baby,110.00,36.09,55,224,2,6000,75,50,15
17969,home_appliances,36.75,15.10,59,356,3,450,20,15,13
17970,health_beauty,124.00,18.00,56,1849,1,1550,24,24,38
17971,fashion_bags_accessories,229.90,22.69,35,308,3,5000,22,35,53
17972,garden_tools,154.00,10.64,59,220,2,9150,39,36,39
17973,sports_leisure,149.90,10.04,33,522,3,900,27,49,12
17974,housewares,26.90,9.34,55,801,3,483,30,25,14
17975,toys,399.00,83.61,37,1353,3,958,65,50,15
17976,pet_shop,39.90,34.15,17,746,1,300,16,11,4
17977,furniture_living_room,139.90,41.05,35,304,1,4300,50,46,15
17978,cool_stuff,399.00,55.80,41,1547,2,9200,64,35,35
17979,sports_leisure,189.90,38.47,44,232,2,3400,60,15,15
17980,bed_bath_table,49.90,16.11,49,114,1,7975,44,53,16
17981,housewares,1099.00,26.55,60,214,5,27300,66,51,23
17982,sports_leisure,74.99,12.23,52,671,6,1300,25,40,30
17983,construction_tools_safety,99.00,15.79,58,1062,4,200,16,11,2
17984,fashion_bags_accessories,41.30,0.69,52,1519,2,200,16,20,2
17985,bed_bath_table,57.31,16.16,56,122,3,800,22,16,13
17986,Unkwon_Category,259.99,18.00,0,0,0,3300,28,40,20
17987,housewares,15.00,14.10,27,331,2,500,20,20,20
17988,furniture_decor,120.00,49.37,53,624,1,15200,35,45,45
17989,sports_leisure,46.90,14.10,38,166,1,900,20,15,20
17990,computers_accessories,89.90,13.65,59,429,2,350,20,20,15
17991,watches_gifts,39.00,7.39,58,506,4,250,16,20,2
17992,perfumery,249.00,8.61,47,1102,2,440,21,18,13
17993,consoles_games,194.90,8.23,23,959,3,193,18,16,13
17994,auto,74.90,15.27,55,1440,1,575,20,15,10
17995,health_beauty,15.00,11.73,39,557,2,1100,21,16,6
17996,luggage_accessories,39.90,13.62,45,261,1,450,18,32,48
17997,housewares,25.99,22.67,31,948,5,150,17,14,19
17998,garden_tools,179.90,17.02,57,365,6,850,24,18,13
17999,health_beauty,189.00,33.46,33,396,4,879,31,24,15
18000,sports_leisure,34.90,15.23,48,255,1,450,16,12,12
18001,furniture_decor,95.81,25.16,55,384,1,600,25,20,10
